HIVER 2021;82216007;SUR CHEMISE FEM;;Sur chemise a manche longue tombante avec ceinture--;CHEMISE/CHEMISIER;NOSTALGIA;DAME;JUNIOR RESERVE;;HAUT;SPORT;POCHE;VIDE;;SUR CHEMISE;;ESSENTIEL;DJEANS;REGULAR FIT;DENIM;4.23E+12;XXS;VERT MILITAIRE;99.9;;0
HIVER 2021;82216007;SUR CHEMISE FEM;;Sur chemise a manche longue tombante avec ceinture--;CHEMISE/CHEMISIER;NOSTALGIA;DAME;JUNIOR RESERVE;;HAUT;SPORT;POCHE;VIDE;;SUR CHEMISE;;ESSENTIEL;COL CHEMISE;REGULAR FIT;COLLECTION;4.23E+12;S;AUBER/VIOLET/VERT;99.9;;0
HIVER 2021;82216007;SUR CHEMISE FEM;;Sur chemise a manche longue tombante avec ceinture--;CHEMISE/CHEMISIER;NOSTALGIA;DAME;JUNIOR RESERVE;;HAUT;SPORT;POCHE;VIDE;;SUR CHEMISE;;ESSENTIEL;DJEANS;REGULAR FIT;DENIM;4.23E+12;M;VERT MILITAIRE;99.9;;44
HIVER 2021;82216007;SUR CHEMISE FEM;;Sur chemise a manche longue tombante avec ceinture--;CHEMISE/CHEMISIER;NOSTALGIA;DAME;JUNIOR RESERVE;;HAUT;SPORT;POCHE;VIDE;;SUR CHEMISE;;ESSENTIEL;COL CHEMISE;REGULAR FIT;COLLECTION;4.23E+12;XL;AUBER/VIOLET/VERT;99.9;;0
HIVER 2021;82216007;SUR CHEMISE FEM;;Sur chemise a manche longue tombante avec ceinture--;CHEMISE/CHEMISIER;NOSTALGIA;DAME;JUNIOR RESERVE;;HAUT;SPORT;POCHE;VIDE;;SUR CHEMISE;;ESSENTIEL;DJEANS;REGULAR FIT;DENIM;4.23E+12;XXL;VERT MILITAIRE;99.9;;0
