52224008;40
52226005;40
52226010;40
52221012;40
52225012;40
52221030;40
53221005;40
52221067;40
52221230;40
52223017;40
52221028;40
52225045;40
52229093;40
52221005;30
52221031;30
52223001;30
52224003;30
52224010;30
52224013;30
52226008;30
82224054;30
82225024;30
52215274;30
52221007;30
52224005;30
52224210;30
52226206;30
52224007;30
52225011;30
52226017;30
52229014;30
52229041;30
52223019;30
52223029;30
52225010;30
52225021;30
52226018;30
52229043;30
82226269;30
53221001;30
53221004;30
53221204;30
53224003;30
53225001;30
53225002;30
53225003;30
53229001;30
53229004;30
52221048;30
52221050;30
52225034;30
52228005;30
52222007;30
52223016;30
52225017;30
52229037;30
52229050;30
52229250;30
52221062;30
52223011;30
52223030;30
52224026;30
52225014;30
52229017;30
52229058;30
52224038;30
52224042;30
52225018;30
52223025;30
52223028;30
52229062;30
52221054;30
52223027;30
52224044;30
52224046;30
52229035;30
52224061;30
52225049;30
52225054;30
52228006;30
52226025;30
52229063;30
52222009;30
52224080;30
52224104;30
52225039;30
52229033;30
52229248;30
52223035;30
52224060;30
52225202;30
59221005;30
59221001;30
59221002;30
59221003;30
59221004;30
59223001;30
59224002;30
59225001;30
59226001;30
59226002;30
59229001;30
59229002;30
59229003;30
59229004;30
59229005;30
52215074;30
52224059;23
52224071;23
52221002;20
52221006;20
52221008;20
52221014;20
52221206;20
52222001;20
52226004;20
52229002;20
52229006;20
52229027;20
52229227;20
52229015;20
52222002;20
52223002;20
52223004;20
52224006;20
52224018;20
52226002;20
52226009;20
52229009;20
52229012;20
52229016;20
82224053;20
82226070;20
82226072;20
82226073;20
82226270;20
82229093;20
52226006;20
52221001;20
52221003;20
52221004;20
52221009;20
52221020;20
52221022;20
52229007;20
52229008;20
52229019;20
52226007;20
52226014;20
52221015;20
52221018;20
52224009;20
52225001;20
52225002;20
52225004;20
52225006;20
52226001;20
52229001;20
52229011;20
52229028;20
52229240;20
52221021;20
52221038;20
52221039;20
52221040;20
52221046;20
52221056;20
52221209;20
52223006;20
52223013;20
52224020;20
52224021;20
52224039;20
52225005;20
52229026;20
52221049;20
52221063;20
52224027;20
52224032;20
52224051;20
52224232;20
52225008;20
52225013;20
52225221;20
52229032;20
52229034;20
52215074;20
53224001;20
53224002;20
53224004;20
53229002;20
52223045;20
52223047;20
52223054;20
52223057;20
52223058;20
52223245;20
52223254;20
52223354;20
52223447;20
52223454;20
52223654;20
52224314;20
52224414;20
52223005;20
52223008;20
52223009;20
52223052;20
52223208;20
52223252;20
52223552;20
52224022;20
52224040;20
52224214;20
52224240;20
52224322;20
52224340;20
52224440;20
52226015;20
52226016;20
52229025;20
52229230;20
82224037;20
82229092;20
52221045;20
52222005;20
52224049;20
52224052;20
52224057;20
52224249;20
52225026;20
52226020;20
52226021;20
52226022;20
52229020;20
52229048;20
52229051;20
52229055;20
52225024;20
52225027;20
52225035;20
52225227;20
52226024;20
52226224;20
52227001;20
52229018;20
52229046;20
52225033;20
52221023;20
52221043;20
52221053;20
52225028;20
52228001;20
52221044;20
52223020;20
52223032;20
52224034;20
52225044;20
52226026;20
52229038;20
52229039;20
52229040;20
52229092;20
82223055;20
82229089;20
52226023;20
52221051;20
52221052;20
52221061;20
52221266;20
52224050;20
52225029;20
52229024;20
52229036;20
52229061;20
52221042;20
52223021;20
52224058;20
52225022;20
52225023;20
52226019;20
52229045;20
52229059;20
52229064;20
52221070;20
52221057;20
52221072;20
52221073;20
52221270;20
52222008;20
52223031;20
52224068;20
52224086;20
52225038;20
52225040;20
52225048;20
52226223;20
52227005;20
52229067;20
52229068;20
52229072;20
52221064;20
52221069;20
52223023;20
52223033;20
52224054;20
52224055;20
52225037;20
52225042;20
52229053;20
52229060;20
52221077;20
52221081;20
52221082;20
52221089;20
52221091;20
52221095;20
52221289;20
52223039;20
52224053;20
52224082;20
52226013;20
52226032;20
52226220;20
52226232;20
52228011;20
52229075;20
52221060;20
52221071;20
52221084;20
52223022;20
52223024;20
52224065;20
52224077;20
52224099;20
52225041;20
52225043;20
52229057;20
52229065;20
52229066;20
52229228;20
59223002;20
59224001;20
52221075;20
52221083;20
52221085;20
52221086;20
52221092;20
52221096;20
52221098;20
52221275;20
52221283;20
52221292;20
52221296;20
52223036;20
52223041;20
52223055;20
52223060;20
52223241;20
52224063;20
52224070;20
52224073;20
52224074;20
52224075;20
52224097;20
52224100;20
52224275;20
52225053;20
52226028;20
52226030;20
52228012;20
52229074;20
52229080;20
52229083;20
52229094;20
52229213;20
52229294;20
52229477;20
52221068;20
52223049;20
52223249;20
52226001;20
52212013;20
52221011;20
52221025;20
52221026;20
52221032;20
52224023;20
52224043;20
52229010;20
52229021;20
52229023;20
52229029;20
52229028;20
82221057;30
82221060;30
82221260;30
82222006;30
82222007;30
82223025;30
82223029;30
82224022;30
82224026;30
82229047;30
82229054;30
82221063;30
82229058;30
