HIVER 2021;82213015;BLOUSON FEMME;Veste en cuir synthétique  .;Blouson avec col à revers et manches longues.Fermeture par zip en-métal sur le devant .-;MANTEAU;LE MINIMALISME;DAME;JUNIOR;;OUTWEAR;SPORT;POCHE;UNI;VIDE;BLOUSON;SIMILICUIR;;CHAINE ET TRAME;REGULAR FIT;COLLECTION;4230000700792;XXL;CAMELLE;149.900;;0.000
HIVER 2021;82213005;BLAZER FEMME;Blazer ouvert à double boutonnage.;Blazer avec col tailleur ,poches passepoilées sur le devant et-fermeture à double boutonnage sur le devant .-;VESTE;MINIMALISTE FLOWER;DAME;JUNIOR;;OUTWEAR;SPORT;COL;UNI;VIDE;BLAZER;;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;4230000732533;XL;CAMELLE;129.900;;0.000
HIVER 2020;82200001;ECHARPE FEMME;Echarpe uni .;Echarpe uni disponible en plusieurs couleurs .;ECHARPE;ACCESSOIRE;DAME;DAME RESERVE;BASIQUE;HAUT;SPORT;SANS DETAIL;UNI;HAUT;;;;;;;4230000605462;STD;JAUNE MOUTARD;19.900;;149.000
HIVER 2021;82211059;SWEAT FEMME;Sweat imprimé en molleton. ;Sweat imprimé à col rond et manches longues,légèrement tombantes,-disponibles en deux couleurs .-;PULL/SWEAT;LIQUIDATION;DAME;JUNIOR RESERVE;;HAUT;SPORT;ANIMATION;UNI;VIDE;SWEAT;MOLLETON;ANIME;MAILLE;OVER-SIEZE;COLLECTION;4230000800652;S;MARRON;49.900;;36.000
HIVER 2021;82212207;JOGGING FEMME;Ensemble molleton .;Ensemble molleton , pantalon taille et bas avec élastique et sweat- longues avec poche kangourou.-;HOME WEAR;LIQUIDATION;DAME;DAME RESERVE;;HOME WEAR;SPORT;CAPPUCHE;UNI;VIDE;JOGGING;MOLLETON;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734204995;S;MARRON;89.900;;3.000
HIVER 2021;82211055;DEBARDEUR FEMME;Débardeur à épaulettes. ;Débardeur en maille côtelé à les épaules marqués.--;T-SHIRT/TOP;LIQUIDATION;DAME;JUNIOR;;HAUT;SPORT;EPAULES MARQUES;UNI;VIDE;DEBARDEUR;COTLE;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;4230000791547;S;MARRON;19.900;;11.000
HIVER 2021;82219063;PANTALON FEMME;Pantalon flare avec  fermuture zipé;Pantalon coupe flare avec passante , fermeture zipée sur cottée .--;PANTALONS;LIQUIDATION;DAME;DAME;;BAS;SPORT CHIC;COUPE;UNI;FLARE;PANTALONS;OTTOMAN;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;4230000798973;38;MARRON;49.900;;2.000
HIVER 2021;82219065;PANTALON FEMME;Pantalon en maille cotelé.;Pantalon en maille côtelé ,coupe large.--;PANTALONS;LIQUIDATION;DAME;JUNIOR;;BAS;SPORT;COUPE;UNI;LARGE;PANTALONS;COTLE;ESSENTIEL;MAILLE;LARGE;COLLECTION;4230000797723;36;MARRON;29.900;;15.000
HIVER 2021;82213051;ENSEMBLE FEMME;Ensemble en maille cotelé. ;Ensemble en maille côtelé avec noeud dans le devant du gilet.--;VESTE;LIQUIDATION;DAME;JUNIOR;;HAUT;SPORT;COUPE;UNI;VIDE;TWINSET;COTLE;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;4230000797297;S;MARRON;34.900;;38.000
HIVER 2020;82200001;ECHARPE FEMME;Echarpe uni .;Echarpe uni disponible en plusieurs couleurs .;ECHARPE;ACCESSOIRE;DAME;DAME RESERVE;BASIQUE;HAUT;SPORT;SANS DETAIL;UNI;HAUT;;;;;;;4230000605547;STD;VERT;19.900;;299.000
HIVER 2021;82211902;PULL FEMME;Pull  en maille uni cotelé ;Pull ajusté à col montant et manches longues.--;PULL/SWEAT;LE MINIMALISME;DAME;JUNIOR;;HAUT;SPORT;MANCHE;UNI;VIDE;PULL;POLYELIT;ESSENTIEL;LAINE;SLIM FIT;COLLECTION;4230000742013;XXS;NUDE;39.900;;0.000
HIVER 2021;82211902;PULL FEMME;Pull  en maille uni cotelé ;Pull ajusté à col montant et manches longues.--;PULL/SWEAT;LE MINIMALISME;DAME;JUNIOR;;HAUT;SPORT;MANCHE;UNI;VIDE;PULL;POLYELIT;ESSENTIEL;LAINE;SLIM FIT;COLLECTION;4230000742020;XS;NUDE;39.900;;0.000
HIVER 2021;82211902;PULL FEMME;Pull  en maille uni cotelé ;Pull ajusté à col montant et manches longues.--;PULL/SWEAT;LE MINIMALISME;DAME;JUNIOR;;HAUT;SPORT;MANCHE;UNI;VIDE;PULL;POLYELIT;ESSENTIEL;LAINE;SLIM FIT;COLLECTION;4230000742037;S;NUDE;39.900;;0.000
HIVER 2021;82211902;PULL FEMME;Pull  en maille uni cotelé ;Pull ajusté à col montant et manches longues.--;PULL/SWEAT;LE MINIMALISME;DAME;JUNIOR;;HAUT;SPORT;MANCHE;UNI;VIDE;PULL;POLYELIT;ESSENTIEL;LAINE;SLIM FIT;COLLECTION;4230000742044;M;NUDE;39.900;;1.000
HIVER 2021;82211902;PULL FEMME;Pull  en maille uni cotelé ;Pull ajusté à col montant et manches longues.--;PULL/SWEAT;LE MINIMALISME;DAME;JUNIOR;;HAUT;SPORT;MANCHE;UNI;VIDE;PULL;POLYELIT;ESSENTIEL;LAINE;SLIM FIT;COLLECTION;4230000742051;L;NUDE;39.900;;0.000
HIVER 2021;82211902;PULL FEMME;Pull  en maille uni cotelé ;Pull ajusté à col montant et manches longues.--;PULL/SWEAT;LE MINIMALISME;DAME;JUNIOR;;HAUT;SPORT;MANCHE;UNI;VIDE;PULL;POLYELIT;ESSENTIEL;LAINE;SLIM FIT;COLLECTION;4230000742068;XL;NUDE;39.900;;0.000
HIVER 2021;82211902;PULL FEMME;Pull  en maille uni cotelé ;Pull ajusté à col montant et manches longues.--;PULL/SWEAT;LE MINIMALISME;DAME;JUNIOR;;HAUT;SPORT;MANCHE;UNI;VIDE;PULL;POLYELIT;ESSENTIEL;LAINE;SLIM FIT;COLLECTION;4230000742075;XXL;NUDE;39.900;;0.000
HIVER 2021;82211902;PULL FEMME;Pull  en maille uni cotelé ;Pull ajusté à col montant et manches longues.--;PULL/SWEAT;LE MINIMALISME;DAME;JUNIOR;;HAUT;SPORT;MANCHE;UNI;VIDE;PULL;POLYELIT;ESSENTIEL;LAINE;SLIM FIT;COLLECTION;4230000742082;XXXL;NUDE;39.900;;0.000
HIVER 2020;82200001;ECHARPE FEMME;Echarpe uni .;Echarpe uni disponible en plusieurs couleurs .;ECHARPE;ACCESSOIRE;DAME;DAME RESERVE;BASIQUE;HAUT;SPORT;SANS DETAIL;UNI;HAUT;;;;;;;4230000605493;STD;NOIR;19.900;;337.000
HIVER 2020;82200011;CEINTURE FEMME;Ceinture avec boucle argent .;Ceinture avec boucle argent ovale.--;CEINTURE;ACCESSOIRE;DAME;JUNIOR;TREND;ACCESSOIRE;SPORT;BOUCLE;UNI;CEINTURE;CEINTURE;;;;;ACCESSOIRE;4230000649374;44;NOIR;15.900;;84.000
ETE 2021;52211014;TOP FEMME;TOP CROPPED EN CÔTELE .;Top cropped en côtelé avec bretelles.disponibles en deux couleurs--;T-SHIRT/TOP;COTTAGECORE;DAME;JUNIOR RESERVE;;HAUT;SPORT;COL;UNI;VIDE;TOP;;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734212570;XXS;BLEU ROI;12.900;;0.000
ETE 2021;52211014;TOP FEMME;TOP CROPPED EN CÔTELE .;Top cropped en côtelé avec bretelles.disponibles en deux couleurs--;T-SHIRT/TOP;COTTAGECORE;DAME;JUNIOR RESERVE;;HAUT;SPORT;COL;UNI;VIDE;TOP;;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734212648;XXXL;BLEU ROI;12.900;;0.000
ETE 2021;52211014;TOP FEMME;TOP CROPPED EN CÔTELE .;Top cropped en côtelé avec bretelles.disponibles en deux couleurs--;T-SHIRT/TOP;COTTAGECORE;DAME;JUNIOR RESERVE;;HAUT;SPORT;COL;UNI;VIDE;TOP;;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734212624;XL;BLEU ROI;12.900;;23.000
ETE 2021;52211014;TOP FEMME;TOP CROPPED EN CÔTELE .;Top cropped en côtelé avec bretelles.disponibles en deux couleurs--;T-SHIRT/TOP;COTTAGECORE;DAME;JUNIOR RESERVE;;HAUT;SPORT;COL;UNI;VIDE;TOP;;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734212631;XXL;BLEU ROI;12.900;;0.000
ETE 2021;52211014;TOP FEMME;TOP CROPPED EN CÔTELE .;Top cropped en côtelé avec bretelles.disponibles en deux couleurs--;T-SHIRT/TOP;COTTAGECORE;DAME;JUNIOR RESERVE;;HAUT;SPORT;COL;UNI;VIDE;TOP;;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734212587;XS;BLEU ROI;12.900;;20.000
ETE 2021;52211014;TOP FEMME;TOP CROPPED EN CÔTELE .;Top cropped en côtelé avec bretelles.disponibles en deux couleurs--;T-SHIRT/TOP;COTTAGECORE;DAME;JUNIOR RESERVE;;HAUT;SPORT;COL;UNI;VIDE;TOP;;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734212594;S;BLEU ROI;12.900;;41.000
ETE 2021;52211014;TOP FEMME;TOP CROPPED EN CÔTELE .;Top cropped en côtelé avec bretelles.disponibles en deux couleurs--;T-SHIRT/TOP;COTTAGECORE;DAME;JUNIOR RESERVE;;HAUT;SPORT;COL;UNI;VIDE;TOP;;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734212600;M;BLEU ROI;12.900;;38.000
ETE 2021;52211014;TOP FEMME;TOP CROPPED EN CÔTELE .;Top cropped en côtelé avec bretelles.disponibles en deux couleurs--;T-SHIRT/TOP;COTTAGECORE;DAME;JUNIOR RESERVE;;HAUT;SPORT;COL;UNI;VIDE;TOP;;ESSENTIEL;MAILLE;REGULAR FIT;COLLECTION;6191734212617;L;BLEU ROI;12.900;;53.000
ETE 2021;4200003;ECHARPE AVEC  FRANGE UNI;Echarpe à frange .;Echarpe uni avec frange--;ECHARPE;BASIQUE;DAME;DAME RESERVE;BASIQUE;HAUT;BASIQUE;SANS DETAIL;UNI;HAUT;ECHARPE;;;;;;4230000428443;STD;TAUPE;19.900;;11.000
HIVER 2020;82200001;ECHARPE FEMME;Echarpe uni .;Echarpe uni disponible en plusieurs couleurs .;ECHARPE;ACCESSOIRE;DAME;DAME RESERVE;BASIQUE;HAUT;SPORT;SANS DETAIL;UNI;HAUT;;;;;;;4230000605523;STD;ROSE;19.900;;133.000
ETE 2021;52213006;TRENCH FEMME;Veste sans manche en lyocell .;Trench sans manche,col tailleur,deux poches plaquées à l'avant et sé-à la taille avec lacet ,disponibles en 2 couleurs-;VESTE;CRAFT;DAME;DAME RESERVE;;HAUT;SPORT;LACET;UNI;VIDE;TRENCH;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734205565;XXXL;ROSE FUSHIA;99.900;;18.000
ETE 2021;52213006;TRENCH FEMME;Veste sans manche en lyocell .;Trench sans manche,col tailleur,deux poches plaquées à l'avant et sé-à la taille avec lacet ,disponibles en 2 couleurs-;VESTE;CRAFT;DAME;DAME RESERVE;;HAUT;SPORT;LACET;UNI;VIDE;TRENCH;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734205497;XXS;ROSE FUSHIA;99.900;;0.000
ETE 2021;52213006;TRENCH FEMME;Veste sans manche en lyocell .;Trench sans manche,col tailleur,deux poches plaquées à l'avant et sé-à la taille avec lacet ,disponibles en 2 couleurs-;VESTE;CRAFT;DAME;DAME RESERVE;;HAUT;SPORT;LACET;UNI;VIDE;TRENCH;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734205503;XS;ROSE FUSHIA;99.900;;0.000
ETE 2021;52213006;TRENCH FEMME;Veste sans manche en lyocell .;Trench sans manche,col tailleur,deux poches plaquées à l'avant et sé-à la taille avec lacet ,disponibles en 2 couleurs-;VESTE;CRAFT;DAME;DAME RESERVE;;HAUT;SPORT;LACET;UNI;VIDE;TRENCH;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734205510;S;ROSE FUSHIA;99.900;;19.000
ETE 2021;52213006;TRENCH FEMME;Veste sans manche en lyocell .;Trench sans manche,col tailleur,deux poches plaquées à l'avant et sé-à la taille avec lacet ,disponibles en 2 couleurs-;VESTE;CRAFT;DAME;DAME RESERVE;;HAUT;SPORT;LACET;UNI;VIDE;TRENCH;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734205527;M;ROSE FUSHIA;99.900;;36.000
ETE 2021;52213006;TRENCH FEMME;Veste sans manche en lyocell .;Trench sans manche,col tailleur,deux poches plaquées à l'avant et sé-à la taille avec lacet ,disponibles en 2 couleurs-;VESTE;CRAFT;DAME;DAME RESERVE;;HAUT;SPORT;LACET;UNI;VIDE;TRENCH;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734205534;L;ROSE FUSHIA;99.900;;36.000
ETE 2021;52213006;TRENCH FEMME;Veste sans manche en lyocell .;Trench sans manche,col tailleur,deux poches plaquées à l'avant et sé-à la taille avec lacet ,disponibles en 2 couleurs-;VESTE;CRAFT;DAME;DAME RESERVE;;HAUT;SPORT;LACET;UNI;VIDE;TRENCH;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734205541;XL;ROSE FUSHIA;99.900;;36.000
ETE 2021;52213006;TRENCH FEMME;Veste sans manche en lyocell .;Trench sans manche,col tailleur,deux poches plaquées à l'avant et sé-à la taille avec lacet ,disponibles en 2 couleurs-;VESTE;CRAFT;DAME;DAME RESERVE;;HAUT;SPORT;LACET;UNI;VIDE;TRENCH;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734205558;XXL;ROSE FUSHIA;99.900;;36.000
ETE 2021;52212002;JOGGING FEMME;ENSEMBLE EN LYOCEL.;Ensemble en lyocel à sweat manches longues  , poinget elastique-et pantalon jogger taille haute avec ceinture élastiqué et cordon .-poches avant sur les côtés;JOGGING;LE CONFORT;DAME;JUNIOR;;HOME WEAR;SPORT;SANS DETAIL;UNI;VIDE;JOGGING;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;HOME  WEAR;6191734209860;XXL;ROSE FUSHIA;109.900;;0.000
ETE 2021;52212002;JOGGING FEMME;ENSEMBLE EN LYOCEL.;Ensemble en lyocel à sweat manches longues  , poinget elastique-et pantalon jogger taille haute avec ceinture élastiqué et cordon .-poches avant sur les côtés;JOGGING;LE CONFORT;DAME;JUNIOR;;HOME WEAR;SPORT;SANS DETAIL;UNI;VIDE;JOGGING;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;HOME  WEAR;6191734209877;XXXL;ROSE FUSHIA;109.900;;0.000
ETE 2021;52212002;JOGGING FEMME;ENSEMBLE EN LYOCEL.;Ensemble en lyocel à sweat manches longues  , poinget elastique-et pantalon jogger taille haute avec ceinture élastiqué et cordon .-poches avant sur les côtés;JOGGING;LE CONFORT;DAME;JUNIOR;;HOME WEAR;SPORT;SANS DETAIL;UNI;VIDE;JOGGING;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;HOME  WEAR;6191734209808;XXS;ROSE FUSHIA;109.900;;0.000
ETE 2021;52212002;JOGGING FEMME;ENSEMBLE EN LYOCEL.;Ensemble en lyocel à sweat manches longues  , poinget elastique-et pantalon jogger taille haute avec ceinture élastiqué et cordon .-poches avant sur les côtés;JOGGING;LE CONFORT;DAME;JUNIOR;;HOME WEAR;SPORT;SANS DETAIL;UNI;VIDE;JOGGING;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;HOME  WEAR;6191734209815;XS;ROSE FUSHIA;109.900;;0.000
ETE 2021;52212002;JOGGING FEMME;ENSEMBLE EN LYOCEL.;Ensemble en lyocel à sweat manches longues  , poinget elastique-et pantalon jogger taille haute avec ceinture élastiqué et cordon .-poches avant sur les côtés;JOGGING;LE CONFORT;DAME;JUNIOR;;HOME WEAR;SPORT;SANS DETAIL;UNI;VIDE;JOGGING;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;HOME  WEAR;6191734209822;S;ROSE FUSHIA;109.900;;0.000
ETE 2021;52212002;JOGGING FEMME;ENSEMBLE EN LYOCEL.;Ensemble en lyocel à sweat manches longues  , poinget elastique-et pantalon jogger taille haute avec ceinture élastiqué et cordon .-poches avant sur les côtés;JOGGING;LE CONFORT;DAME;JUNIOR;;HOME WEAR;SPORT;SANS DETAIL;UNI;VIDE;JOGGING;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;HOME  WEAR;6191734209839;M;ROSE FUSHIA;109.900;;0.000
ETE 2021;52212002;JOGGING FEMME;ENSEMBLE EN LYOCEL.;Ensemble en lyocel à sweat manches longues  , poinget elastique-et pantalon jogger taille haute avec ceinture élastiqué et cordon .-poches avant sur les côtés;JOGGING;LE CONFORT;DAME;JUNIOR;;HOME WEAR;SPORT;SANS DETAIL;UNI;VIDE;JOGGING;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;HOME  WEAR;6191734209846;L;ROSE FUSHIA;109.900;;0.000
ETE 2021;52212002;JOGGING FEMME;ENSEMBLE EN LYOCEL.;Ensemble en lyocel à sweat manches longues  , poinget elastique-et pantalon jogger taille haute avec ceinture élastiqué et cordon .-poches avant sur les côtés;JOGGING;LE CONFORT;DAME;JUNIOR;;HOME WEAR;SPORT;SANS DETAIL;UNI;VIDE;JOGGING;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;HOME  WEAR;6191734209853;XL;ROSE FUSHIA;109.900;;0.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206050;34;ROSE FUSHIA;68.653;;0.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206067;36;ROSE FUSHIA;68.653;;0.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206074;38;ROSE FUSHIA;69.900;;19.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206081;40;ROSE FUSHIA;69.900;;36.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206098;42;ROSE FUSHIA;69.900;;36.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206104;44;ROSE FUSHIA;69.900;;36.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206111;46;ROSE FUSHIA;69.900;;36.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206128;48;ROSE FUSHIA;68.653;;0.000
ETE 2021;52219017;PANTALON FEMME;Pantalon en lyocell .;Pantalon lyocel,ceinture élastique,sac en papier avec fil lacet-décoratif,coupe carotte avec bas revers,disponible en rouge et rose-mastique;PANTALONS;CRAFT;DAME;DAME RESERVE;;BAS;SPORT;REVERT;UNI;CAROTTE;PANTALONS;LYOCEL;ESSENTIEL;CHAINE ET TRAME;REGULAR FIT;COLLECTION;6191734206135;50;ROSE FUSHIA;68.653;;0.000
